                   0;              5529600 bytes;    15197018.000 ns;         347.005 MiB/s
                   1;              5529600 bytes;    13542859.000 ns;         389.389 MiB/s
                   2;              5529600 bytes;    13597144.000 ns;         387.834 MiB/s
                   3;              5529600 bytes;    13560888.000 ns;         388.871 MiB/s
                   4;              5529600 bytes;    13675723.000 ns;         385.606 MiB/s
                   5;              5529600 bytes;    13642847.000 ns;         386.535 MiB/s
                   6;              5529600 bytes;    13700755.000 ns;         384.901 MiB/s
                   7;              5529600 bytes;    13674919.000 ns;         385.628 MiB/s
                   8;              5529600 bytes;    13743619.000 ns;         383.701 MiB/s
                   9;              5529600 bytes;    13768010.000 ns;         383.021 MiB/s
                  10;              5529600 bytes;    13827959.000 ns;         381.361 MiB/s
                  11;              5529600 bytes;    13777414.000 ns;         382.760 MiB/s
                  12;              5529600 bytes;    13847558.000 ns;         380.821 MiB/s
                  13;              5529600 bytes;    13810940.000 ns;         381.830 MiB/s
                  14;              5529600 bytes;    13901978.000 ns;         379.330 MiB/s
                  15;              5529600 bytes;    13845126.000 ns;         380.888 MiB/s
                  16;              5529600 bytes;    13847427.000 ns;         380.824 MiB/s
                  17;              5529600 bytes;    13883957.000 ns;         379.822 MiB/s
                  18;              5529600 bytes;    13953910.000 ns;         377.918 MiB/s
                  19;              5529600 bytes;    13916496.000 ns;         378.934 MiB/s
                  20;              5529600 bytes;    13886152.000 ns;         379.762 MiB/s
                  21;              5529600 bytes;    13901208.000 ns;         379.351 MiB/s
                  22;              5529600 bytes;    13891273.000 ns;         379.622 MiB/s
                  23;              5529600 bytes;    13908314.000 ns;         379.157 MiB/s
                  24;              5529600 bytes;    13901363.000 ns;         379.347 MiB/s
                  25;              5529600 bytes;    13912775.000 ns;         379.036 MiB/s
                  26;              5529600 bytes;    13903469.000 ns;         379.289 MiB/s
                  27;              5529600 bytes;    13905160.000 ns;         379.243 MiB/s
                  28;              5529600 bytes;    13888871.000 ns;         379.688 MiB/s
                  29;              5529600 bytes;    13916392.000 ns;         378.937 MiB/s
                  30;              5529600 bytes;    13953276.000 ns;         377.935 MiB/s
                  31;              5529600 bytes;    13949513.000 ns;         378.037 MiB/s
                  32;              5529600 bytes;    13942298.000 ns;         378.233 MiB/s
                  33;              5529600 bytes;    13949536.000 ns;         378.037 MiB/s
                  34;              5529600 bytes;    13959731.000 ns;         377.761 MiB/s
                  35;              5529600 bytes;    14004009.000 ns;         376.566 MiB/s
                  36;              5529600 bytes;    13939882.000 ns;         378.299 MiB/s
                  37;              5529600 bytes;    13944961.000 ns;         378.161 MiB/s
                  38;              5529600 bytes;    13947300.000 ns;         378.097 MiB/s
                  39;              5529600 bytes;    13945364.000 ns;         378.150 MiB/s
                  40;              5529600 bytes;    13966723.000 ns;         377.572 MiB/s
                  41;              5529600 bytes;    13971452.000 ns;         377.444 MiB/s
