                   0;              5529600 bytes;     7900961.000 ns;         667.443 MiB/s
                   1;              5529600 bytes;     7231757.000 ns;         729.206 MiB/s
                   2;              5529600 bytes;     7175428.000 ns;         734.930 MiB/s
                   3;              5529600 bytes;     7043185.000 ns;         748.729 MiB/s
                   4;              5529600 bytes;     7171538.000 ns;         735.329 MiB/s
                   5;              5529600 bytes;     7384463.000 ns;         714.126 MiB/s
                   6;              5529600 bytes;     7280493.000 ns;         724.324 MiB/s
                   7;              5529600 bytes;     7243309.000 ns;         728.043 MiB/s
                   8;              5529600 bytes;     7301504.000 ns;         722.240 MiB/s
                   9;              5529600 bytes;     7308364.000 ns;         721.562 MiB/s
                  10;              5529600 bytes;     7387530.000 ns;         713.830 MiB/s
                  11;              5529600 bytes;     7377634.000 ns;         714.787 MiB/s
                  12;              5529600 bytes;     7470889.000 ns;         705.865 MiB/s
                  13;              5529600 bytes;     7334108.000 ns;         719.029 MiB/s
                  14;              5529600 bytes;     7381134.000 ns;         714.448 MiB/s
                  15;              5529600 bytes;     7367524.000 ns;         715.768 MiB/s
                  16;              5529600 bytes;     7445826.000 ns;         708.241 MiB/s
                  17;              5529600 bytes;     7437297.000 ns;         709.053 MiB/s
                  18;              5529600 bytes;     7423332.000 ns;         710.387 MiB/s
                  19;              5529600 bytes;     7427155.000 ns;         710.021 MiB/s
                  20;              5529600 bytes;     7433021.000 ns;         709.461 MiB/s
                  21;              5529600 bytes;     7487881.000 ns;         704.263 MiB/s
                  22;              5529600 bytes;     7463446.000 ns;         706.569 MiB/s
                  23;              5529600 bytes;     7445078.000 ns;         708.312 MiB/s
                  24;              5529600 bytes;     7462632.000 ns;         706.646 MiB/s
                  25;              5529600 bytes;     7445982.000 ns;         708.226 MiB/s
                  26;              5529600 bytes;     7475080.000 ns;         705.469 MiB/s
                  27;              5529600 bytes;     7499834.000 ns;         703.141 MiB/s
                  28;              5529600 bytes;     7485976.000 ns;         704.442 MiB/s
                  29;              5529600 bytes;     7455832.000 ns;         707.290 MiB/s
                  30;              5529600 bytes;     7469804.000 ns;         705.967 MiB/s
                  31;              5529600 bytes;     7453291.000 ns;         707.531 MiB/s
                  32;              5529600 bytes;     7503068.000 ns;         702.837 MiB/s
                  33;              5529600 bytes;     7501673.000 ns;         702.968 MiB/s
                  34;              5529600 bytes;     7489787.000 ns;         704.084 MiB/s
                  35;              5529600 bytes;     7476033.000 ns;         705.379 MiB/s
                  36;              5529600 bytes;     7470462.000 ns;         705.905 MiB/s
                  37;              5529600 bytes;     7491509.000 ns;         703.922 MiB/s
                  38;              5529600 bytes;     7491032.000 ns;         703.967 MiB/s
                  39;              5529600 bytes;     7483186.000 ns;         704.705 MiB/s
                  40;              5529600 bytes;     7489837.000 ns;         704.079 MiB/s
                  41;              5529600 bytes;     7518758.000 ns;         701.371 MiB/s
                  42;              5529600 bytes;     7523776.000 ns;         700.903 MiB/s
                  43;              5529600 bytes;     7561853.000 ns;         697.374 MiB/s
                  44;              5529600 bytes;     7510672.000 ns;         702.126 MiB/s
                  45;              5529600 bytes;     7491565.000 ns;         703.917 MiB/s
                  46;              5529600 bytes;     7504417.000 ns;         702.711 MiB/s
                  47;              5529600 bytes;     7510055.000 ns;         702.184 MiB/s
                  48;              5529600 bytes;     7526812.000 ns;         700.620 MiB/s
                  49;              5529600 bytes;     7547383.000 ns;         698.711 MiB/s
                  50;              5529600 bytes;     7517664.000 ns;         701.473 MiB/s
                  51;              5529600 bytes;     7497172.000 ns;         703.390 MiB/s
                  52;              5529600 bytes;     7504466.000 ns;         702.707 MiB/s
                  53;              5529600 bytes;     7538525.000 ns;         699.532 MiB/s
                  54;              5529600 bytes;     7513588.000 ns;         701.853 MiB/s
                  55;              5529600 bytes;     7529905.000 ns;         700.333 MiB/s
                  56;              5529600 bytes;     7516814.000 ns;         701.552 MiB/s
                  57;              5529600 bytes;     7493757.000 ns;         703.711 MiB/s
                  58;              5529600 bytes;     7513201.000 ns;         701.890 MiB/s
                  59;              5529600 bytes;     7526172.000 ns;         700.680 MiB/s
                  60;              5529600 bytes;     7522664.000 ns;         701.007 MiB/s
                  61;              5529600 bytes;     7518120.000 ns;         701.430 MiB/s
                  62;              5529600 bytes;     7504467.000 ns;         702.706 MiB/s
                  63;              5529600 bytes;     7516856.000 ns;         701.548 MiB/s
                  64;              5529600 bytes;     7560328.000 ns;         697.514 MiB/s
