                   0;              5529600 bytes;    15093813.000 ns;         349.377 MiB/s
                   1;              5529600 bytes;    15279006.000 ns;         345.143 MiB/s
                   2;              5529600 bytes;    13276862.000 ns;         397.190 MiB/s
                   3;              5529600 bytes;    15751520.000 ns;         334.789 MiB/s
                   4;              5529600 bytes;    14577761.000 ns;         361.745 MiB/s
                   5;              5529600 bytes;    14606349.000 ns;         361.037 MiB/s
                   6;              5529600 bytes;    13909967.000 ns;         379.112 MiB/s
                   7;              5529600 bytes;    13721639.000 ns;         384.315 MiB/s
                   8;              5529600 bytes;    13663023.000 ns;         385.964 MiB/s
                   9;              5529600 bytes;    13195434.000 ns;         399.641 MiB/s
                  10;              5529600 bytes;    13891128.000 ns;         379.626 MiB/s
                  11;              5529600 bytes;    14739837.000 ns;         357.768 MiB/s
                  12;              5529600 bytes;    14492842.000 ns;         363.865 MiB/s
                  13;              5529600 bytes;    13912541.000 ns;         379.042 MiB/s
                  14;              5529600 bytes;    13908883.000 ns;         379.142 MiB/s
                  15;              5529600 bytes;    13545544.000 ns;         389.312 MiB/s
                  16;              5529600 bytes;    13541899.000 ns;         389.416 MiB/s
                  17;              5529600 bytes;    13913389.000 ns;         379.019 MiB/s
                  18;              5529600 bytes;    13670748.000 ns;         385.746 MiB/s
                  19;              5529600 bytes;    14105956.000 ns;         373.845 MiB/s
                  20;              5529600 bytes;    16590266.000 ns;         317.863 MiB/s
                  21;              5529600 bytes;    14575717.000 ns;         361.796 MiB/s
                  22;              5529600 bytes;    15723853.000 ns;         335.378 MiB/s
                  23;              5529600 bytes;    13940369.000 ns;         378.285 MiB/s
                  24;              5529600 bytes;    13427683.000 ns;         392.729 MiB/s
                  25;              5529600 bytes;    13799170.000 ns;         382.156 MiB/s
                  26;              5529600 bytes;    13931334.000 ns;         378.531 MiB/s
                  27;              5529600 bytes;    13550921.000 ns;         389.157 MiB/s
                  28;              5529600 bytes;    13853337.000 ns;         380.662 MiB/s
                  29;              5529600 bytes;    14407817.000 ns;         366.012 MiB/s
                  30;              5529600 bytes;    14584295.000 ns;         361.583 MiB/s
                  31;              5529600 bytes;    13780953.000 ns;         382.661 MiB/s
                  32;              5529600 bytes;    14028279.000 ns;         375.915 MiB/s
                  33;              5529600 bytes;    13877710.000 ns;         379.993 MiB/s
                  34;              5529600 bytes;    13889804.000 ns;         379.662 MiB/s
                  35;              5529600 bytes;    13793086.000 ns;         382.325 MiB/s
                  36;              5529600 bytes;    14824078.000 ns;         355.735 MiB/s
                  37;              5529600 bytes;    13751355.000 ns;         383.485 MiB/s
                  38;              5529600 bytes;    13706979.000 ns;         384.726 MiB/s
                  39;              5529600 bytes;    13472334.000 ns;         391.427 MiB/s
                  40;              5529600 bytes;    13857482.000 ns;         380.548 MiB/s
                  41;              5529600 bytes;    14728528.000 ns;         358.042 MiB/s
                  42;              5529600 bytes;    13800963.000 ns;         382.106 MiB/s
                  43;              5529600 bytes;    15008582.000 ns;         351.361 MiB/s
                  44;              5529600 bytes;    13735211.000 ns;         383.936 MiB/s
                  45;              5529600 bytes;    13743602.000 ns;         383.701 MiB/s
                  46;              5529600 bytes;    13077232.000 ns;         403.253 MiB/s
                  47;              5529600 bytes;    14452253.000 ns;         364.887 MiB/s
                  48;              5529600 bytes;    15538221.000 ns;         339.385 MiB/s
                  49;              5529600 bytes;    13612778.000 ns;         387.389 MiB/s
                  50;              5529600 bytes;    13742248.000 ns;         383.739 MiB/s
                  51;              5529600 bytes;    14068963.000 ns;         374.828 MiB/s
                  52;              5529600 bytes;    13885104.000 ns;         379.791 MiB/s
                  53;              5529600 bytes;    14346007.000 ns;         367.589 MiB/s
                  54;              5529600 bytes;    13778667.000 ns;         382.725 MiB/s
                  55;              5529600 bytes;    14676883.000 ns;         359.302 MiB/s
                  56;              5529600 bytes;    13769059.000 ns;         382.992 MiB/s
                  57;              5529600 bytes;    13534720.000 ns;         389.623 MiB/s
                  58;              5529600 bytes;    14797758.000 ns;         356.367 MiB/s
                  59;              5529600 bytes;    14937298.000 ns;         353.038 MiB/s
                  60;              5529600 bytes;    13697739.000 ns;         384.986 MiB/s
                  61;              5529600 bytes;    13400968.000 ns;         393.512 MiB/s
                  62;              5529600 bytes;    13619197.000 ns;         387.206 MiB/s
                  63;              5529600 bytes;    13787129.000 ns;         382.490 MiB/s
                  64;              5529600 bytes;    13458894.000 ns;         391.818 MiB/s
                  65;              5529600 bytes;    14386875.000 ns;         366.545 MiB/s
                  66;              5529600 bytes;    14054042.000 ns;         375.226 MiB/s
                  67;              5529600 bytes;    14650106.000 ns;         359.959 MiB/s
                  68;              5529600 bytes;    14022918.000 ns;         376.058 MiB/s
                  69;              5529600 bytes;    14013337.000 ns;         376.316 MiB/s
                  70;              5529600 bytes;    13534294.000 ns;         389.635 MiB/s
                  71;              5529600 bytes;    14030228.000 ns;         375.863 MiB/s
                  72;              5529600 bytes;    13913816.000 ns;         379.007 MiB/s
                  73;              5529600 bytes;    14807513.000 ns;         356.133 MiB/s
                  74;              5529600 bytes;    13724910.000 ns;         384.224 MiB/s
                  75;              5529600 bytes;    13934807.000 ns;         378.436 MiB/s
                  76;              5529600 bytes;    13603714.000 ns;         387.647 MiB/s
                  77;              5529600 bytes;    13739272.000 ns;         383.822 MiB/s
                  78;              5529600 bytes;    13401552.000 ns;         393.495 MiB/s
                  79;              5529600 bytes;    14322072.000 ns;         368.204 MiB/s
                  80;              5529600 bytes;    14093579.000 ns;         374.173 MiB/s
                  81;              5529600 bytes;    14388594.000 ns;         366.501 MiB/s
                  82;              5529600 bytes;    13732498.000 ns;         384.012 MiB/s
                  83;              5529600 bytes;    14436965.000 ns;         365.273 MiB/s
                  84;              5529600 bytes;    13725660.000 ns;         384.203 MiB/s
                  85;              5529600 bytes;    13935144.000 ns;         378.427 MiB/s
                  86;              5529600 bytes;    14401749.000 ns;         366.166 MiB/s
                  87;              5529600 bytes;    17803868.000 ns;         296.196 MiB/s
                  88;              5529600 bytes;    13836705.000 ns;         381.119 MiB/s
                  89;              5529600 bytes;    13483760.000 ns;         391.095 MiB/s
                  90;              5529600 bytes;    14645877.000 ns;         360.063 MiB/s
                  91;              5529600 bytes;    15174732.000 ns;         347.514 MiB/s
                  92;              5529600 bytes;    13486451.000 ns;         391.017 MiB/s
                  93;              5529600 bytes;    13037094.000 ns;         404.495 MiB/s
                  94;              5529600 bytes;    13414039.000 ns;         393.128 MiB/s
                  95;              5529600 bytes;    15791792.000 ns;         333.935 MiB/s
                  96;              5529600 bytes;    15719564.000 ns;         335.470 MiB/s
                  97;              5529600 bytes;    14214413.000 ns;         370.992 MiB/s
                  98;              5529600 bytes;    14484427.000 ns;         364.076 MiB/s
                  99;              5529600 bytes;    14634385.000 ns;         360.346 MiB/s
                 100;              5529600 bytes;    12950850.000 ns;         407.189 MiB/s
                 101;              5529600 bytes;    14420777.000 ns;         365.683 MiB/s
                 102;              5529600 bytes;    14830241.000 ns;         355.587 MiB/s
                 103;              5529600 bytes;    13603881.000 ns;         387.642 MiB/s
                 104;              5529600 bytes;    13562872.000 ns;         388.814 MiB/s
                 105;              5529600 bytes;    13987766.000 ns;         377.004 MiB/s
                 106;              5529600 bytes;    13642431.000 ns;         386.547 MiB/s
