                   0;              5529600 bytes;    10386556.000 ns;         507.718 MiB/s
                   1;              5529600 bytes;     9961480.000 ns;         529.383 MiB/s
                   2;              5529600 bytes;     9990926.000 ns;         527.823 MiB/s
                   3;              5529600 bytes;     9917679.000 ns;         531.721 MiB/s
                   4;              5529600 bytes;    10167721.000 ns;         518.645 MiB/s
                   5;              5529600 bytes;    10142129.000 ns;         519.954 MiB/s
                   6;              5529600 bytes;    10275180.000 ns;         513.221 MiB/s
                   7;              5529600 bytes;    10224806.000 ns;         515.749 MiB/s
                   8;              5529600 bytes;    10336984.000 ns;         510.152 MiB/s
                   9;              5529600 bytes;    10437650.000 ns;         505.232 MiB/s
                  10;              5529600 bytes;    10660753.000 ns;         494.659 MiB/s
                  11;              5529600 bytes;    10542114.000 ns;         500.226 MiB/s
                  12;              5529600 bytes;    10614292.000 ns;         496.824 MiB/s
                  13;              5529600 bytes;    10615923.000 ns;         496.748 MiB/s
                  14;              5529600 bytes;    10657930.000 ns;         494.790 MiB/s
                  15;              5529600 bytes;    10690356.000 ns;         493.289 MiB/s
                  16;              5529600 bytes;    10748911.000 ns;         490.602 MiB/s
                  17;              5529600 bytes;    10632983.000 ns;         495.951 MiB/s
                  18;              5529600 bytes;    10705062.000 ns;         492.612 MiB/s
                  19;              5529600 bytes;    10732550.000 ns;         491.350 MiB/s
                  20;              5529600 bytes;    10779228.000 ns;         489.222 MiB/s
                  21;              5529600 bytes;    10751785.000 ns;         490.471 MiB/s
                  22;              5529600 bytes;    10724896.000 ns;         491.701 MiB/s
                  23;              5529600 bytes;    10776031.000 ns;         489.367 MiB/s
                  24;              5529600 bytes;    10722188.000 ns;         491.825 MiB/s
                  25;              5529600 bytes;    10864010.000 ns;         485.404 MiB/s
                  26;              5529600 bytes;    10842380.000 ns;         486.373 MiB/s
                  27;              5529600 bytes;    10742817.000 ns;         490.880 MiB/s
                  28;              5529600 bytes;    10759158.000 ns;         490.135 MiB/s
                  29;              5529600 bytes;    10687641.000 ns;         493.415 MiB/s
                  30;              5529600 bytes;    10714078.000 ns;         492.197 MiB/s
                  31;              5529600 bytes;    10822829.000 ns;         487.251 MiB/s
                  32;              5529600 bytes;    10711392.000 ns;         492.320 MiB/s
                  33;              5529600 bytes;    10705686.000 ns;         492.583 MiB/s
                  34;              5529600 bytes;    10710867.000 ns;         492.345 MiB/s
                  35;              5529600 bytes;    10768747.000 ns;         489.698 MiB/s
                  36;              5529600 bytes;    10753204.000 ns;         490.406 MiB/s
                  37;              5529600 bytes;    10735683.000 ns;         491.207 MiB/s
                  38;              5529600 bytes;    10733298.000 ns;         491.316 MiB/s
                  39;              5529600 bytes;    10766351.000 ns;         489.807 MiB/s
                  40;              5529600 bytes;    10744071.000 ns;         490.823 MiB/s
                  41;              5529600 bytes;    10754109.000 ns;         490.365 MiB/s
                  42;              5529600 bytes;    10736761.000 ns;         491.157 MiB/s
                  43;              5529600 bytes;    10762819.000 ns;         489.968 MiB/s
                  44;              5529600 bytes;    10755413.000 ns;         490.305 MiB/s
                  45;              5529600 bytes;    10768477.000 ns;         489.711 MiB/s
                  46;              5529600 bytes;    10890467.000 ns;         484.225 MiB/s
                  47;              5529600 bytes;    10896743.000 ns;         483.946 MiB/s
                  48;              5529600 bytes;    10750465.000 ns;         490.531 MiB/s
                  49;              5529600 bytes;    10749476.000 ns;         490.576 MiB/s
                  50;              5529600 bytes;    10766141.000 ns;         489.817 MiB/s
                  51;              5529600 bytes;    10863347.000 ns;         485.434 MiB/s
                  52;              5529600 bytes;    10872670.000 ns;         485.018 MiB/s
                  53;              5529600 bytes;    10912223.000 ns;         483.260 MiB/s
                  54;              5529600 bytes;    10897104.000 ns;         483.930 MiB/s
                  55;              5529600 bytes;    10748852.000 ns;         490.605 MiB/s
                  56;              5529600 bytes;    10759775.000 ns;         490.107 MiB/s
                  57;              5529600 bytes;    10984420.000 ns;         480.083 MiB/s
                  58;              5529600 bytes;    10753238.000 ns;         490.405 MiB/s
                  59;              5529600 bytes;    10806538.000 ns;         487.986 MiB/s
                  60;              5529600 bytes;    10733883.000 ns;         491.289 MiB/s
                  61;              5529600 bytes;    10764278.000 ns;         489.902 MiB/s
                  62;              5529600 bytes;    10759475.000 ns;         490.120 MiB/s
                  63;              5529600 bytes;    10756014.000 ns;         490.278 MiB/s
                  64;              5529600 bytes;    10782065.000 ns;         489.093 MiB/s
                  65;              5529600 bytes;    10761621.000 ns;         490.023 MiB/s
                  66;              5529600 bytes;    10745969.000 ns;         490.736 MiB/s
                  67;              5529600 bytes;    10752860.000 ns;         490.422 MiB/s
                  68;              5529600 bytes;    10767511.000 ns;         489.755 MiB/s
                  69;              5529600 bytes;    10758465.000 ns;         490.166 MiB/s
                  70;              5529600 bytes;    10751222.000 ns;         490.497 MiB/s
                  71;              5529600 bytes;    10764426.000 ns;         489.895 MiB/s
                  72;              5529600 bytes;    10768879.000 ns;         489.692 MiB/s
                  73;              5529600 bytes;    10804463.000 ns;         488.080 MiB/s
                  74;              5529600 bytes;    10787402.000 ns;         488.851 MiB/s
                  75;              5529600 bytes;    10798962.000 ns;         488.328 MiB/s
                  76;              5529600 bytes;    10783427.000 ns;         489.032 MiB/s
                  77;              5529600 bytes;    10785705.000 ns;         488.928 MiB/s
                  78;              5529600 bytes;    10785808.000 ns;         488.924 MiB/s
                  79;              5529600 bytes;    10762335.000 ns;         489.990 MiB/s
                  80;              5529600 bytes;    10794176.000 ns;         488.545 MiB/s
                  81;              5529600 bytes;    10812604.000 ns;         487.712 MiB/s
                  82;              5529600 bytes;    10813446.000 ns;         487.674 MiB/s
                  83;              5529600 bytes;    10781397.000 ns;         489.124 MiB/s
                  84;              5529600 bytes;    10776663.000 ns;         489.339 MiB/s
                  85;              5529600 bytes;    10800852.000 ns;         488.243 MiB/s
                  86;              5529600 bytes;    10774458.000 ns;         489.439 MiB/s
                  87;              5529600 bytes;    10788534.000 ns;         488.800 MiB/s
                  88;              5529600 bytes;    10751657.000 ns;         490.477 MiB/s
                  89;              5529600 bytes;    10744859.000 ns;         490.787 MiB/s
                  90;              5529600 bytes;    10779716.000 ns;         489.200 MiB/s
                  91;              5529600 bytes;    10758123.000 ns;         490.182 MiB/s
                  92;              5529600 bytes;    10731763.000 ns;         491.386 MiB/s
                  93;              5529600 bytes;    10742072.000 ns;         490.914 MiB/s
                  94;              5529600 bytes;    10737161.000 ns;         491.139 MiB/s
                  95;              5529600 bytes;    10729620.000 ns;         491.484 MiB/s
                  96;              5529600 bytes;    10749209.000 ns;         490.588 MiB/s
                  97;              5529600 bytes;    10756041.000 ns;         490.277 MiB/s
                  98;              5529600 bytes;    10734057.000 ns;         491.281 MiB/s
                  99;              5529600 bytes;    10759635.000 ns;         490.113 MiB/s
