                   0;              5529600 bytes;     4499740.000 ns;        1171.943 MiB/s
                   1;              5529600 bytes;     3647823.000 ns;        1445.640 MiB/s
                   2;              5529600 bytes;     3624630.000 ns;        1454.890 MiB/s
                   3;              5529600 bytes;     3601611.000 ns;        1464.189 MiB/s
                   4;              5529600 bytes;     3551009.000 ns;        1485.053 MiB/s
                   5;              5529600 bytes;     3543914.000 ns;        1488.026 MiB/s
                   6;              5529600 bytes;     3594897.000 ns;        1466.923 MiB/s
                   7;              5529600 bytes;     3537127.000 ns;        1490.882 MiB/s
                   8;              5529600 bytes;     3604446.000 ns;        1463.037 MiB/s
                   9;              5529600 bytes;     3547917.000 ns;        1486.347 MiB/s
                  10;              5529600 bytes;     3544836.000 ns;        1487.639 MiB/s
                  11;              5529600 bytes;     3598039.000 ns;        1465.642 MiB/s
                  12;              5529600 bytes;     3556340.000 ns;        1482.827 MiB/s
                  13;              5529600 bytes;     3549507.000 ns;        1485.682 MiB/s
                  14;              5529600 bytes;     3620851.000 ns;        1456.408 MiB/s
                  15;              5529600 bytes;     3558957.000 ns;        1481.737 MiB/s
                  16;              5529600 bytes;     3827060.000 ns;        1377.934 MiB/s
                  17;              5529600 bytes;     3555645.000 ns;        1483.117 MiB/s
                  18;              5529600 bytes;     3596364.000 ns;        1466.325 MiB/s
                  19;              5529600 bytes;     3638025.000 ns;        1449.533 MiB/s
                  20;              5529600 bytes;     3598156.000 ns;        1465.594 MiB/s
                  21;              5529600 bytes;     3637369.000 ns;        1449.794 MiB/s
                  22;              5529600 bytes;     3631621.000 ns;        1452.089 MiB/s
                  23;              5529600 bytes;     3641318.000 ns;        1448.222 MiB/s
                  24;              5529600 bytes;     3545209.000 ns;        1487.483 MiB/s
                  25;              5529600 bytes;     3579770.000 ns;        1473.122 MiB/s
                  26;              5529600 bytes;     3618718.000 ns;        1457.267 MiB/s
                  27;              5529600 bytes;     3544441.000 ns;        1487.805 MiB/s
                  28;              5529600 bytes;     3549499.000 ns;        1485.685 MiB/s
                  29;              5529600 bytes;     3600027.000 ns;        1464.833 MiB/s
                  30;              5529600 bytes;     3546618.000 ns;        1486.892 MiB/s
                  31;              5529600 bytes;     3608489.000 ns;        1461.398 MiB/s
                  32;              5529600 bytes;     3554041.000 ns;        1483.786 MiB/s
                  33;              5529600 bytes;     3555319.000 ns;        1483.253 MiB/s
                  34;              5529600 bytes;     3597014.000 ns;        1466.060 MiB/s
                  35;              5529600 bytes;     3553177.000 ns;        1484.147 MiB/s
                  36;              5529600 bytes;     3547913.000 ns;        1486.349 MiB/s
                  37;              5529600 bytes;     3598656.000 ns;        1465.391 MiB/s
                  38;              5529600 bytes;     3562992.000 ns;        1480.059 MiB/s
                  39;              5529600 bytes;     3619375.000 ns;        1457.002 MiB/s
                  40;              5529600 bytes;     3561188.000 ns;        1480.809 MiB/s
                  41;              5529600 bytes;     3548987.000 ns;        1485.899 MiB/s
                  42;              5529600 bytes;     3606806.000 ns;        1462.080 MiB/s
                  43;              5529600 bytes;     3565848.000 ns;        1478.873 MiB/s
                  44;              5529600 bytes;     3564115.000 ns;        1479.592 MiB/s
                  45;              5529600 bytes;     3549279.000 ns;        1485.777 MiB/s
