                   0;              5529600 bytes;    96834313.000 ns;          54.458 MiB/s
                   1;              5529600 bytes;    97576579.000 ns;          54.044 MiB/s
                   2;              5529600 bytes;    97784336.000 ns;          53.929 MiB/s
                   3;              5529600 bytes;    98417883.000 ns;          53.582 MiB/s
                   4;              5529600 bytes;    98861751.000 ns;          53.342 MiB/s
                   5;              5529600 bytes;    98075845.000 ns;          53.769 MiB/s
                   6;              5529600 bytes;    98237229.000 ns;          53.681 MiB/s
                   7;              5529600 bytes;    98449660.000 ns;          53.565 MiB/s
                   8;              5529600 bytes;    98785500.000 ns;          53.383 MiB/s
                   9;              5529600 bytes;    99518977.000 ns;          52.989 MiB/s
                  10;              5529600 bytes;    98945854.000 ns;          53.296 MiB/s
                  11;              5529600 bytes;    99143070.000 ns;          53.190 MiB/s
                  12;              5529600 bytes;    99085796.000 ns;          53.221 MiB/s
                  13;              5529600 bytes;    98904678.000 ns;          53.318 MiB/s
                  14;              5529600 bytes;    99189126.000 ns;          53.165 MiB/s
                  15;              5529600 bytes;    99214749.000 ns;          53.152 MiB/s
                  16;              5529600 bytes;    99049286.000 ns;          53.241 MiB/s
                  17;              5529600 bytes;    99144243.000 ns;          53.190 MiB/s
                  18;              5529600 bytes;    99409990.000 ns;          53.047 MiB/s
                  19;              5529600 bytes;   100482707.000 ns;          52.481 MiB/s
                  20;              5529600 bytes;   100012084.000 ns;          52.728 MiB/s
                  21;              5529600 bytes;    99568095.000 ns;          52.963 MiB/s
                  22;              5529600 bytes;    99612857.000 ns;          52.939 MiB/s
                  23;              5529600 bytes;    99240855.000 ns;          53.138 MiB/s
                  24;              5529600 bytes;    99712224.000 ns;          52.887 MiB/s
                  25;              5529600 bytes;    99620204.000 ns;          52.935 MiB/s
                  26;              5529600 bytes;   100594211.000 ns;          52.423 MiB/s
                  27;              5529600 bytes;    99418883.000 ns;          53.043 MiB/s
                  28;              5529600 bytes;    99601496.000 ns;          52.945 MiB/s
                  29;              5529600 bytes;    99249646.000 ns;          53.133 MiB/s
                  30;              5529600 bytes;    99713715.000 ns;          52.886 MiB/s
                  31;              5529600 bytes;    99643035.000 ns;          52.923 MiB/s
                  32;              5529600 bytes;    99631052.000 ns;          52.930 MiB/s
                  33;              5529600 bytes;    99758611.000 ns;          52.862 MiB/s
                  34;              5529600 bytes;    99457668.000 ns;          53.022 MiB/s
                  35;              5529600 bytes;    99551563.000 ns;          52.972 MiB/s
                  36;              5529600 bytes;    99970591.000 ns;          52.750 MiB/s
                  37;              5529600 bytes;   100338132.000 ns;          52.557 MiB/s
                  38;              5529600 bytes;    99921294.000 ns;          52.776 MiB/s
                  39;              5529600 bytes;   100197178.000 ns;          52.631 MiB/s
                  40;              5529600 bytes;    99522061.000 ns;          52.988 MiB/s
                  41;              5529600 bytes;   100672892.000 ns;          52.382 MiB/s
                  42;              5529600 bytes;    99676775.000 ns;          52.905 MiB/s
                  43;              5529600 bytes;   100054446.000 ns;          52.706 MiB/s
                  44;              5529600 bytes;    99688794.000 ns;          52.899 MiB/s
                  45;              5529600 bytes;   100315250.000 ns;          52.569 MiB/s
                  46;              5529600 bytes;   100458615.000 ns;          52.494 MiB/s
                  47;              5529600 bytes;    99442442.000 ns;          53.030 MiB/s
                  48;              5529600 bytes;    99540804.000 ns;          52.978 MiB/s
                  49;              5529600 bytes;   100393593.000 ns;          52.528 MiB/s
                  50;              5529600 bytes;    99632819.000 ns;          52.929 MiB/s
                  51;              5529600 bytes;    99720749.000 ns;          52.882 MiB/s
                  52;              5529600 bytes;    99579518.000 ns;          52.957 MiB/s
                  53;              5529600 bytes;    99410642.000 ns;          53.047 MiB/s
                  54;              5529600 bytes;   100040175.000 ns;          52.713 MiB/s
                  55;              5529600 bytes;    99656328.000 ns;          52.916 MiB/s
